time,region,value
2020-03-14,S,
2020-03-15,S,
2020-03-16,S,
2020-03-17,S,
2020-03-18,S,
2020-03-19,S,
2020-03-20,S,
2020-03-21,S,
2020-03-22,S,
2020-03-23,S,
2020-03-24,S,
2020-03-25,S,
2020-03-26,S,
2020-03-27,S,
2020-03-28,S,
2020-03-29,S,
2020-03-30,S,
2020-03-31,S,
2020-04-01,S,
2020-04-02,S,
2020-04-03,S,
2020-04-04,S,
2020-04-05,S,
2020-04-06,S,
2020-04-07,S,
2020-04-08,S,
2020-04-09,S,
2020-04-10,S,
2020-04-11,S,
2020-04-12,S,
2020-04-13,S,
2020-04-14,S,
2020-04-15,S,
2020-04-16,S,
2020-04-17,S,
2020-04-18,S,
2020-04-19,S,
2020-04-20,S,
2020-04-21,S,
2020-04-22,S,
2020-04-23,S,
2020-04-24,S,
2020-04-25,S,
2020-04-26,S,
2020-04-27,S,
2020-04-28,S,
2020-04-29,S,
2020-04-30,S,
2020-05-01,S,
2020-05-02,S,
2020-05-03,S,
2020-05-04,S,
2020-05-05,S,
2020-05-06,S,
2020-05-07,S,
2020-05-08,S,
2020-05-09,S,
2020-05-10,S,
2020-05-11,S,
2020-05-12,S,
2020-05-13,S,
2020-05-14,S,
2020-05-15,S,
2020-05-16,S,
2020-05-17,S,
2020-05-18,S,
2020-05-19,S,
2020-05-20,S,
2020-05-21,S,
2020-05-22,S,
2020-05-23,S,
2020-05-24,S,
2020-05-25,S,
2020-05-26,S,
2020-05-27,S,
2020-05-28,S,
2020-05-29,S,
2020-05-30,S,
2020-05-31,S,
2020-06-01,S,
2020-06-02,S,
2020-06-03,S,
2020-06-04,S,
2020-06-05,S,
2020-06-06,S,
2020-06-07,S,
2020-06-08,S,
2020-06-09,S,
2020-06-10,S,
2020-06-11,S,
2020-06-12,S,
2020-06-13,S,
2020-06-14,S,
2020-06-15,S,
2020-06-16,S,
2020-06-17,S,
2020-06-18,S,
2020-06-19,S,
2020-06-20,S,
2020-06-21,S,
2020-06-22,S,
2020-06-23,S,
2020-06-24,S,
2020-06-25,S,
2020-06-26,S,
2020-06-27,S,
2020-06-28,S,
2020-06-29,S,
2020-06-30,S,
2020-07-01,S,
2020-07-02,S,
2020-07-03,S,
2020-07-04,S,
2020-07-05,S,
2020-07-06,S,
2020-07-07,S,
2020-07-08,S,
2020-07-09,S,
2020-07-10,S,
2020-07-11,S,
2020-07-12,S,
2020-07-13,S,
2020-07-14,S,
2020-07-15,S,
2020-07-16,S,
2020-07-17,S,
2020-07-18,S,
2020-07-19,S,
2020-07-20,S,
2020-07-21,S,
2020-07-22,S,
2020-07-23,S,
2020-07-24,S,
2020-07-25,S,
2020-07-26,S,
2020-07-27,S,
2020-07-28,S,
2020-07-29,S,
2020-07-30,S,
2020-07-31,S,
2020-08-01,S,
2020-08-02,S,
2020-08-03,S,
2020-08-04,S,
2020-08-05,S,
2020-08-06,S,
2020-08-07,S,
2020-08-08,S,
2020-08-09,S,
2020-08-10,S,
2020-08-11,S,
2020-08-12,S,
2020-08-13,S,
2020-08-14,S,
2020-08-15,S,
2020-08-16,S,
2020-08-17,S,
2020-08-18,S,
2020-08-19,S,
2020-08-20,S,
2020-08-21,S,
2020-08-22,S,
2020-08-23,S,
2020-08-24,S,
2020-08-25,S,
2020-08-26,S,
2020-08-27,S,
2020-08-28,S,
2020-08-29,S,
2020-08-30,S,
2020-08-31,S,
2020-09-01,S,
2020-09-02,S,
2020-09-03,S,
2020-09-04,S,
2020-09-05,S,
2020-09-06,S,
2020-09-07,S,
2020-09-08,S,
2020-09-09,S,
2020-09-10,S,
2020-09-11,S,
2020-09-12,S,
2020-09-13,S,
2020-09-14,S,
2020-09-15,S,
2020-09-16,S,
2020-09-17,S,
2020-09-18,S,
2020-09-19,S,
2020-09-20,S,
2020-09-21,S,
2020-09-22,S,
2020-09-23,S,
2020-09-24,S,
2020-09-25,S,
2020-09-26,S,
2020-09-27,S,
2020-09-28,S,
2020-09-29,S,
2020-09-30,S,
2020-10-01,S,
2020-10-02,S,
2020-10-03,S,
2020-10-04,S,
2020-10-05,S,
2020-10-06,S,
2020-10-07,S,
2020-10-08,S,
2020-10-09,S,
2020-10-10,S,
2020-10-11,S,
2020-10-12,S,
2020-10-13,S,
2020-10-14,S,
2020-10-15,S,
2020-10-16,S,
2020-10-17,S,
2020-10-18,S,
2020-10-19,S,
2020-10-20,S,
2020-10-21,S,
2020-10-22,S,
2020-10-23,S,
2020-10-24,S,
2020-10-25,S,
2020-10-26,S,
2020-10-27,S,
2020-10-28,S,
2020-10-29,S,
2020-10-30,S,
2020-10-31,S,
2020-11-01,S,
2020-11-02,S,
2020-11-03,S,
2020-11-04,S,
2020-11-05,S,
2020-11-06,S,
2020-11-07,S,
2020-11-08,S,
2020-11-09,S,
2020-11-10,S,
2020-11-11,S,
2020-11-12,S,
2020-11-13,S,
2020-11-14,S,
2020-11-15,S,
2020-11-16,S,
2020-11-17,S,
2020-11-18,S,
2020-11-19,S,
2020-11-20,S,
2020-11-21,S,
2020-11-22,S,
2020-11-23,S,
2020-11-24,S,
2020-11-25,S,
2020-11-26,S,
2020-11-27,S,
2020-11-28,S,
2020-11-29,S,
2020-11-30,S,
2020-12-01,S,
2020-12-02,S,
2020-12-03,S,
2020-12-04,S,
2020-12-05,S,
2020-12-06,S,
2020-12-07,S,
2020-12-08,S,
2020-12-09,S,
2020-12-10,S,
2020-12-11,S,
2020-12-12,S,
2020-12-13,S,
2020-12-14,S,
2020-12-15,S,
2020-12-16,S,
2020-12-17,S,
2020-12-18,S,
2020-12-19,S,
2020-12-20,S,
2020-12-21,S,
2020-12-22,S,
2020-12-23,S,
2020-12-24,S,
2020-12-25,S,
2020-12-26,S,
2020-12-27,S,
2020-12-28,S,
2020-12-29,S,
2020-12-30,S,
2020-12-31,S,
2021-01-01,S,
2021-01-02,S,
2021-01-03,S,
2021-01-04,S,
2021-01-05,S,
2021-01-06,S,
2021-01-07,S,
2021-01-08,S,
2021-01-09,S,
2021-01-10,S,
2021-01-11,S,
2021-01-12,S,
2021-01-13,S,
2021-01-14,S,
2021-01-15,S,
2021-01-16,S,
2021-01-17,S,
2021-01-18,S,
2021-01-19,S,
2021-01-20,S,
2021-01-21,S,
2021-01-22,S,
2021-01-23,S,
2021-01-24,S,
2021-01-25,S,
2021-01-26,S,
2021-01-27,S,
2021-01-28,S,
2021-01-29,S,
2021-01-30,S,
2021-01-31,S,
2021-02-01,S,
2021-02-02,S,
2021-02-03,S,
2021-02-04,S,
2021-02-05,S,
2021-02-06,S,
2021-02-07,S,
2021-02-08,S,
2021-02-09,S,
2021-02-10,S,
2021-02-11,S,
2021-02-12,S,
2021-02-13,S,
2021-02-14,S,
2021-02-15,S,
2021-02-16,S,
2021-02-17,S,
2021-02-18,S,
2021-02-19,S,
2021-02-20,S,
2021-02-21,S,
2021-02-22,S,
2021-02-23,S,
2021-02-24,S,
2021-02-25,S,
2021-02-26,S,
2021-02-27,S,
2021-02-28,S,
2021-03-01,S,
2021-03-02,S,
2021-03-03,S,
2021-03-04,S,
2021-03-05,S,
2021-03-06,S,
2021-03-07,S,
2021-03-08,S,
2021-03-09,S,
2021-03-10,S,
2021-03-11,S,
2021-03-12,S,
2021-03-13,S,
2021-03-14,S,
2021-03-15,S,
2021-03-16,S,
2021-03-17,S,
2021-03-18,S,
2021-03-19,S,
2021-03-20,S,
2021-03-21,S,
2021-03-22,S,
2021-03-23,S,
2021-03-24,S,
2021-03-25,S,
2021-03-26,S,
2021-03-27,S,
2021-03-28,S,
2021-03-29,S,
2021-03-30,S,
2021-03-31,S,
2021-04-01,S,
2021-04-02,S,
2021-04-03,S,
2021-04-04,S,
2021-04-05,S,
2021-04-06,S,
2021-04-07,S,
2021-04-08,S,
2021-04-09,S,
2021-04-10,S,
2021-04-11,S,
2021-04-12,S,
2021-04-13,S,
2021-04-14,S,
2021-04-15,S,
2021-04-16,S,
2021-04-17,S,
2021-04-18,S,
2021-04-19,S,
2021-04-20,S,
2021-04-21,S,
2021-04-22,S,
2021-04-23,S,
2021-04-24,S,
2021-04-25,S,
2021-04-26,S,
2021-04-27,S,
2021-04-28,S,
2021-04-29,S,
2021-04-30,S,
2021-05-01,S,
2021-05-02,S,
2021-05-03,S,
2021-05-04,S,
2021-05-05,S,
2021-05-06,S,
2021-05-07,S,
2021-05-08,S,
2021-05-09,S,
2021-05-10,S,
2021-05-11,S,
2021-05-12,S,
2021-05-13,S,
2021-05-14,S,
2021-05-15,S,
2021-05-16,S,
2021-05-17,S,
2021-05-18,S,
2021-05-19,S,
2021-05-20,S,
2021-05-21,S,
2021-05-22,S,
2021-05-23,S,
2021-05-24,S,
2021-05-25,S,
2021-05-26,S,
2021-05-27,S,
2021-05-28,S,
2021-05-29,S,
2021-05-30,S,
2021-05-31,S,
2021-06-01,S,
2021-06-02,S,
2021-06-03,S,
2021-06-04,S,
2021-06-05,S,
2021-06-06,S,
2021-06-07,S,
2021-06-08,S,
2021-06-09,S,
2021-06-10,S,
2021-06-11,S,
2021-06-12,S,
2021-06-13,S,
2021-06-14,S,
2021-06-15,S,
2021-06-16,S,
2021-06-17,S,
2021-06-18,S,
2021-06-19,S,
2021-06-20,S,
2021-06-21,S,
2021-06-22,S,
2021-06-23,S,
2021-06-24,S,
2021-06-25,S,
2021-06-26,S,
2021-06-27,S,
2021-06-28,S,
2021-06-29,S,
2021-06-30,S,
2021-07-01,S,
2021-07-02,S,
2021-07-03,S,
2021-07-04,S,
2021-07-05,S,
2021-07-06,S,
2021-07-07,S,
2021-07-08,S,
2021-07-09,S,
2021-07-10,S,
2021-07-11,S,
2021-07-12,S,
2021-07-13,S,
2021-07-14,S,
2021-07-15,S,
2021-07-16,S,
2021-07-17,S,
2021-07-18,S,
2021-07-19,S,
2021-07-20,S,
2021-07-21,S,
2021-07-22,S,
2021-07-23,S,
2021-07-24,S,
2021-07-25,S,
2021-07-26,S,
2021-07-27,S,
2021-07-28,S,
2021-07-29,S,
2021-07-30,S,
2021-07-31,S,
2021-08-01,S,
2021-08-02,S,
2021-08-03,S,
2021-08-04,S,
2021-08-05,S,
2021-08-06,S,
2021-08-07,S,
2021-08-08,S,
2021-08-09,S,
2021-08-10,S,
2021-08-11,S,
2021-08-12,S,
2021-08-13,S,
2021-08-14,S,
2021-08-15,S,
2021-08-16,S,
2021-08-17,S,
2021-08-18,S,
2021-08-19,S,
2021-08-20,S,
2021-08-21,S,
2021-08-22,S,
2021-08-23,S,
2021-08-24,S,
2021-08-25,S,
2021-08-26,S,
2021-08-27,S,
2021-08-28,S,
2021-08-29,S,
2021-08-30,S,
2021-08-31,S,
2021-09-01,S,
2021-09-02,S,
2021-09-03,S,
2021-09-04,S,
2021-09-05,S,
2021-09-06,S,
2021-09-07,S,
2021-09-08,S,
2021-09-09,S,
2021-09-10,S,
2021-09-11,S,
2021-09-12,S,
2021-09-13,S,
2021-09-14,S,
2021-09-15,S,
2021-09-16,S,
2021-09-17,S,
2021-09-18,S,
2021-09-19,S,
2021-09-20,S,
2021-09-21,S,
2021-09-22,S,
2021-09-23,S,
2021-09-24,S,
2021-09-25,S,
2021-09-26,S,
2021-09-27,S,
2021-09-28,S,
2021-09-29,S,
2021-09-30,S,
2021-10-01,S,
2021-10-02,S,
2021-10-03,S,
2021-10-04,S,
2021-10-05,S,
2021-10-06,S,
2021-10-07,S,
2021-10-08,S,
2021-10-09,S,
2021-10-10,S,
2021-10-11,S,
2021-10-12,S,
2021-10-13,S,
2021-10-14,S,
2021-10-15,S,
2021-10-16,S,
2021-10-17,S,
2021-10-18,S,
2021-10-19,S,
2021-10-20,S,
2021-10-21,S,
2021-10-22,S,
2021-10-23,S,
2021-10-24,S,
2021-10-25,S,
2021-10-26,S,
2021-10-27,S,
2021-10-28,S,
2021-10-29,S,
2021-10-30,S,
2021-10-31,S,
2021-11-01,S,
2021-11-02,S,
2021-11-03,S,
2021-11-04,S,
2021-11-05,S,
2021-11-06,S,
2021-11-07,S,
2021-11-08,S,
2021-11-09,S,
2021-11-10,S,
2021-11-11,S,
2021-11-12,S,
2021-11-13,S,
2021-11-14,S,
2021-11-15,S,
2021-11-16,S,
2021-11-17,S,
2021-11-18,S,
2021-11-19,S,
2021-11-20,S,
2021-11-21,S,
2021-11-22,S,
2021-11-23,S,
2021-11-24,S,
2021-11-25,S,
2021-11-26,S,
2021-11-27,S,
2021-11-28,S,
2021-11-29,S,
2021-11-30,S,
2021-12-01,S,
2021-12-02,S,
2021-12-03,S,
2021-12-04,S,
2021-12-05,S,
2021-12-06,S,
2021-12-07,S,
2021-12-08,S,
2021-12-09,S,
2021-12-10,S,
2021-12-11,S,
2021-12-12,S,
2021-12-13,S,
2021-12-14,S,
2021-12-15,S,
2021-12-16,S,
2021-12-17,S,
2021-12-18,S,
2021-12-19,S,
2021-12-20,S,
2021-12-21,S,
2021-12-22,S,
2021-12-23,S,
2021-12-24,S,
2021-12-25,S,
2021-12-26,S,
2021-12-27,S,
2021-12-28,S,
2021-12-29,S,
2021-12-30,S,
2021-12-31,S,
2022-01-01,S,35769.07324224
2022-01-02,S,37464.76757808
2022-01-03,S,41375.75976552001
2022-01-04,S,45287.83300776
2022-01-05,S,46344.934570319994
2022-01-06,S,48345.02343744
2022-01-07,S,48567.76757808
2022-01-08,S,46784.01562512
2022-01-09,S,45873.02343744
2022-01-10,S,46082.03906256
2022-01-11,S,48533.01562512
2022-01-12,S,48523.488281280006
2022-01-13,S,47584.99218744
2022-01-14,S,48055.441406160004
2022-01-15,S,49722.04687512
2022-01-16,S,58223.32617192
2022-01-17,S,69081.91406256
2022-01-18,S,84574.55859384
2022-01-19,S,95930.37890616
2022-01-20,S,96263.58984384
2022-01-21,S,94055.97656256001
2022-01-22,S,87976.77539063999
2022-01-23,S,84510.7207032
2022-01-24,S,83674.51171872
2022-01-25,S,80474.95312512
2022-01-26,S,76815.86132808
2022-01-27,S,74834.54296872
2022-01-28,S,79423.8457032
2022-01-29,S,93193.27148448
2022-01-30,S,108134.10937512
2022-01-31,S,111513.86718743999
2022-02-01,S,105842.58984384
2022-02-02,S,100909.21875
2022-02-03,S,99124.58203127999
2022-02-04,S,101391.31640616
2022-02-05,S,108332.54296872001
2022-02-06,S,108281.61328127999
2022-02-07,S,101230.37109384
2022-02-08,S,91446.67382808
2022-02-09,S,80259.52734384
2022-02-10,S,70781.92968743999
2022-02-11,S,63014.27929680001
2022-02-12,S,57142.99218744
2022-02-13,S,53354.20898448001
2022-02-14,S,50212.130859360004
2022-02-15,S,47364.503906160004
2022-02-16,S,43353.76757808
2022-02-17,S,40185.2167968
2022-02-18,S,39173.7832032
2022-02-19,S,38369.4228516
2022-02-20,S,39143.519531280006
2022-02-21,S,39629.3291016
2022-02-22,S,39769.488281280006
2022-02-23,S,40296.04687512
2022-02-24,S,45012.480468719994
2022-02-25,S,49442.32617192
2022-02-26,S,55984.10156256
2022-02-27,S,57855.72070319999
2022-02-28,S,60407.589843839996
2022-03-01,S,63010.94531256
2022-03-02,S,64948.36523448001
2022-03-03,S,67678.27148448
2022-03-04,S,66614.16210936001
2022-03-05,S,65225.92968744
2022-03-06,S,68064.91406256
2022-03-07,S,71388.07031256001
2022-03-08,S,76818.57421872
2022-03-09,S,82444.3417968
2022-03-10,S,87631.13085936001
2022-03-11,S,98441.17968743999
2022-03-12,S,106534.10156256001
2022-03-13,S,117711.86718743999
2022-03-14,S,130905.86718743999
2022-03-15,S,136741.80468744
2022-03-16,S,155080.21875
2022-03-17,S,175412.15625
2022-03-18,S,192451.39453127998
2022-03-19,S,201031.64062512002
2022-03-20,S,214738.71093744002
2022-03-21,S,211351.3125
2022-03-22,S,197692.28906255998
2022-03-23,S,185085.57421872002
2022-03-24,S,272207.95312512
2022-03-25,S,379073.17968744005
2022-03-26,S,395064.51562511997
2022-03-27,S,349243.26562512
2022-03-28,S,286575.16406255995
2022-03-29,S,235035.51562512002
2022-03-30,S,200893.99218744002
2022-03-31,S,181546.19531256
2022-04-01,S,165502.24218744
2022-04-02,S,149233.55859384
2022-04-03,S,148192.03125
2022-04-04,S,224026.59375
2022-04-05,S,270231.04687512
2022-04-06,S,259519.85156255998
2022-04-07,S,238275.02343744002
2022-04-08,S,239108.03906255998
2022-04-09,S,253651.47656255998
2022-04-10,S,269017.14843744005
2022-04-11,S,275900.03906255995
2022-04-12,S,321469.40625
2022-04-13,S,342755.83593744005
2022-04-14,S,327891.46875
2022-04-15,S,281801.03906255995
2022-04-16,S,245322.09375
2022-04-17,S,218455.71093744002
2022-04-18,S,202898.71875
2022-04-19,S,189084.91406256
2022-04-20,S,172745.28515616
2022-04-21,S,166903.85156256
2022-04-22,S,181668.91406256
2022-04-23,S,271812.96093744005
2022-04-24,S,303124.57031255995
2022-04-25,S,287554.10156255995
2022-04-26,S,268100.48437512
2022-04-27,S,256680.67968744002
2022-04-28,S,249446.4375
2022-04-29,S,236734.6875
2022-04-30,S,230419.125
2022-05-01,S,268878.86718744005
2022-05-02,S,410494.92187511997
2022-05-03,S,828636.84375
2022-05-04,S,1209426.0
2022-05-05,S,1245499.78125
2022-05-06,S,1061612.4375
2022-05-07,S,832118.8125
2022-05-08,S,642787.875
2022-05-09,S,552479.0156251199
2022-05-10,S,473360.67187511997
2022-05-11,S,417632.4375
2022-05-12,S,382869.44531255995
2022-05-13,S,348656.76562512
2022-05-14,S,319800.9375
2022-05-15,S,305219.67187512
2022-05-16,S,289460.8125
2022-05-17,S,268934.4375
2022-05-18,S,255670.75781255998
2022-05-19,S,247930.73437512002
2022-05-20,S,232351.73437512002
2022-05-21,S,214560.11718744002
2022-05-22,S,196737.16406255998
2022-05-23,S,181477.92187512002
2022-05-24,S,165372.89062512002
2022-05-25,S,148182.89062512002
2022-05-26,S,147548.47265616
2022-05-27,S,153732.26953127998
2022-05-28,S,181646.08593744
2022-05-29,S,434896.59375
2022-05-30,S,719428.03125
2022-05-31,S,684357.375
2022-06-01,S,584904.0
2022-06-02,S,663243.2343751199
2022-06-03,S,677992.1718751199
2022-06-04,S,599731.21875
2022-06-05,S,544144.3593751199
2022-06-06,S,649427.0625
2022-06-07,S,750637.6875
2022-06-08,S,681740.2031251199
2022-06-09,S,601545.3281251199
2022-06-10,S,539704.4531251199
2022-06-11,S,486372.46875
2022-06-12,S,439208.95312511997
2022-06-13,S,410492.4375
2022-06-14,S,378662.36718744005
2022-06-15,S,359568.63281255995
2022-06-16,S,348572.76562512
2022-06-17,S,420503.48437511997
2022-06-18,S,559001.71875
2022-06-19,S,518839.92187511997
2022-06-20,S,447575.48437511997
2022-06-21,S,444637.5
2022-06-22,S,747064.59375
2022-06-23,S,1030949.625
2022-06-24,S,1061741.25
2022-06-25,S,934798.875
2022-06-26,S,737714.8125
2022-06-27,S,582942.28125
2022-06-28,S,468048.98437511997
2022-06-29,S,403085.25
2022-06-30,S,357611.90625
2022-07-01,S,320253.82031255995
2022-07-02,S,282982.14843744005
2022-07-03,S,260207.17968744002
2022-07-04,S,243983.10937512002
2022-07-05,S,225332.67187512002
2022-07-06,S,210580.94531255998
2022-07-07,S,199590.9375
2022-07-08,S,194358.21093744
2022-07-09,S,179507.42578127998
2022-07-10,S,167536.94531256
2022-07-11,S,165588.71484384
2022-07-12,S,179903.10937512002
2022-07-13,S,174865.30078127998
2022-07-14,S,192016.24218744
2022-07-15,S,207440.64843744002
2022-07-16,S,214888.19531255998
2022-07-17,S,216149.71875
2022-07-18,S,209808.16406255998
2022-07-19,S,201955.47656255998
2022-07-20,S,193200.86718744
2022-07-21,S,181512.79687512002
2022-07-22,S,168968.66015616
2022-07-23,S,156414.11718744
2022-07-24,S,146024.13281256
2022-07-25,S,135126.33984384
2022-07-26,S,124368.71484384
2022-07-27,S,117541.94531256001
2022-07-28,S,113345.8125
2022-07-29,S,119178.33984384
2022-07-30,S,117473.01562512
2022-07-31,S,112299.16406256001
2022-08-01,S,107403.16406256001
2022-08-02,S,102901.53515616
2022-08-03,S,100068.1875
2022-08-04,S,98118.98437512
2022-08-05,S,99863.63671872001
2022-08-06,S,112744.41796872001
2022-08-07,S,144481.94531256
2022-08-08,S,212742.60937512002
2022-08-09,S,267254.10937512
2022-08-10,S,358782.75
2022-08-11,S,434086.78125
2022-08-12,S,420409.35937511997
2022-08-13,S,390040.21875
2022-08-14,S,338061.89062512
2022-08-15,S,305583.84375
2022-08-16,S,315411.89062512
2022-08-17,S,329582.97656255995
2022-08-18,S,546557.71875
2022-08-19,S,637821.7968751199
2022-08-20,S,615925.21875
2022-08-21,S,513900.46875
2022-08-22,S,431088.46875
2022-08-23,S,371538.46875
2022-08-24,S,333133.94531255995
2022-08-25,S,303603.1875
2022-08-26,S,276054.28125
2022-08-27,S,255917.46093744002
2022-08-28,S,240050.39062512002
2022-08-29,S,226029.07031255998
2022-08-30,S,210115.47656255998
2022-08-31,S,191674.30078127998
2022-09-01,S,172301.83593744
2022-09-02,S,171395.66015616
2022-09-03,S,166989.96093744
2022-09-04,S,164384.76562512002
2022-09-05,S,160125.57421872002
2022-09-06,S,164975.37890616
2022-09-07,S,182676.73828127998
2022-09-08,S,202216.47656255998
2022-09-09,S,202863.32812512002
2022-09-10,S,197932.73437512002
2022-09-11,S,199117.92187512002
2022-09-12,S,213321.35156255998
2022-09-13,S,256266.67968744002
2022-09-14,S,294774.77343744005
2022-09-15,S,299801.74218744005
2022-09-16,S,284684.85937512
2022-09-17,S,263766.1875
2022-09-18,S,249830.55468744002
2022-09-19,S,252673.66406255998
2022-09-20,S,262488.79687512
2022-09-21,S,266938.82812512
2022-09-22,S,260377.00781255998
2022-09-23,S,246429.91406255998
2022-09-24,S,227313.86718744002
2022-09-25,S,230505.02343744002
2022-09-26,S,271396.00781255995
2022-09-27,S,302129.69531255995
2022-09-28,S,290687.4375
2022-09-29,S,278027.13281255995
2022-09-30,S,258339.65625
2022-10-01,S,243030.84375
2022-10-02,S,230413.99218744002
2022-10-03,S,217884.07031255998
2022-10-04,S,206378.67187512002
2022-10-05,S,196988.32031255998
2022-10-06,S,252731.76562512002
2022-10-07,S,308802.14062512
2022-10-08,S,307037.46093744005
2022-10-09,S,271334.46093744005
2022-10-10,S,342277.99218744005
2022-10-11,S,853304.71875
2022-10-12,S,1248527.4375
2022-10-13,S,1174930.21875
2022-10-14,S,1006179.0
2022-10-15,S,823063.59375
2022-10-16,S,715245.65625
2022-10-17,S,641202.5625
2022-10-18,S,581010.46875
2022-10-19,S,513528.28125
2022-10-20,S,560737.9218751199
2022-10-21,S,617757.7968751199
2022-10-22,S,573321.1406251199
2022-10-23,S,513510.84375
2022-10-24,S,459253.59375
2022-10-25,S,418252.40625
2022-10-26,S,383145.0
2022-10-27,S,351305.4375
2022-10-28,S,330199.64062512
2022-10-29,S,326515.3125
2022-10-30,S,348667.03125
2022-10-31,S,412187.625
2022-11-01,S,397616.15625
2022-11-02,S,358843.75781255995
2022-11-03,S,315451.94531255995
2022-11-04,S,286852.80468744005
2022-11-05,S,260855.41406255998
2022-11-06,S,237899.01562512002
2022-11-07,S,219797.95312512002
2022-11-08,S,205754.17968744002
2022-11-09,S,196902.96093744002
2022-11-10,S,186373.44140616
2022-11-11,S,176433.09375
2022-11-12,S,169283.13281256
2022-11-13,S,211494.84375
2022-11-14,S,226789.82812512002
2022-11-15,S,189919.03125
2022-11-16,S,167827.03125
2022-11-17,S,153498.71484384
2022-11-18,S,139376.54296872002
2022-11-19,S,126470.68359384
2022-11-20,S,117714.66796872001
2022-11-21,S,116360.42578127999
2022-11-22,S,119171.8125
2022-11-23,S,118804.30078127999
2022-11-24,S,115183.51171872001
2022-11-25,S,108860.30859384
2022-11-26,S,102825.77343743999
2022-11-27,S,99326.63671872001
2022-11-28,S,140029.32421872002
2022-11-29,S,171527.54296872002
2022-11-30,S,172949.88281256
2022-12-01,S,167123.15625
2022-12-02,S,167802.50390616
2022-12-03,S,186079.875
2022-12-04,S,197970.09375
2022-12-05,S,225647.41406255998
2022-12-06,S,237748.85156255998
2022-12-07,S,244631.03906255998
2022-12-08,S,232141.96875
2022-12-09,S,214837.85156255998
2022-12-10,S,208890.77343744002
2022-12-11,S,204266.76562512002
2022-12-12,S,208270.71093744002
2022-12-13,S,233098.82812512002
2022-12-14,S,242870.8125
2022-12-15,S,230968.26562512002
2022-12-16,S,212523.32812512002
2022-12-17,S,198927.02343744002
2022-12-18,S,193519.03125
2022-12-19,S,196378.89843744
2022-12-20,S,210406.78125
2022-12-21,S,213050.97656255998
2022-12-22,S,199346.57812512002
2022-12-23,S,177901.65234384
2022-12-24,S,160864.875
2022-12-25,S,146613.11718744
2022-12-26,S,142255.125
2022-12-27,S,145331.88281256
2022-12-28,S,159597.33984384
2022-12-29,S,177188.47265616
2022-12-30,S,172762.55859384
2022-12-31,S,159182.73046872002
2023-01-01,S,
2023-01-02,S,
2023-01-03,S,
2023-01-04,S,
2023-01-05,S,
2023-01-06,S,
2023-01-07,S,
2023-01-08,S,
2023-01-09,S,
2023-01-10,S,
2023-01-11,S,
2023-01-12,S,
2023-01-13,S,
2023-01-14,S,
2023-01-15,S,
2023-01-16,S,
2023-01-17,S,
2023-01-18,S,
2023-01-19,S,
2023-01-20,S,
2023-01-21,S,
2023-01-22,S,
2023-01-23,S,
2023-01-24,S,
2023-01-25,S,
2023-01-26,S,
2023-01-27,S,
2023-01-28,S,
2023-01-29,S,
2023-01-30,S,
2023-01-31,S,
2023-02-01,S,
2023-02-02,S,
2023-02-03,S,
2023-02-04,S,
2023-02-05,S,
2023-02-06,S,
2023-02-07,S,
2023-02-08,S,
2023-02-09,S,
2023-02-10,S,
2023-02-11,S,
2023-02-12,S,
2023-02-13,S,
2023-02-14,S,
2023-02-15,S,
2023-02-16,S,
2023-02-17,S,
2023-02-18,S,
2023-02-19,S,
2023-02-20,S,
2023-02-21,S,
2023-02-22,S,
2023-02-23,S,
2023-02-24,S,
2023-02-25,S,
2023-02-26,S,
2023-02-27,S,
2023-02-28,S,
2023-03-01,S,
2023-03-02,S,
2023-03-03,S,
2023-03-04,S,
2023-03-05,S,
2023-03-06,S,
2023-03-07,S,
2023-03-08,S,
2023-03-09,S,
2023-03-10,S,
2023-03-11,S,
2023-03-12,S,
2023-03-13,S,
2023-03-14,S,
2023-03-15,S,
2023-03-16,S,
2023-03-17,S,
2023-03-18,S,
2023-03-19,S,
2023-03-20,S,
2023-03-21,S,
2023-03-22,S,
2023-03-23,S,
2023-03-24,S,
2023-03-25,S,
2023-03-26,S,
2023-03-27,S,
2023-03-28,S,
2023-03-29,S,
2023-03-30,S,
2023-03-31,S,
2023-04-01,S,
2023-04-02,S,
2023-04-03,S,
2023-04-04,S,
2023-04-05,S,
2023-04-06,S,
2023-04-07,S,
2023-04-08,S,
2023-04-09,S,
2023-04-10,S,
2023-04-11,S,
2023-04-12,S,
2023-04-13,S,
2023-04-14,S,
2023-04-15,S,
2023-04-16,S,
2023-04-17,S,
2023-04-18,S,
2023-04-19,S,
2023-04-20,S,
2023-04-21,S,
2023-04-22,S,
2023-04-23,S,
2023-04-24,S,
2023-04-25,S,
2023-04-26,S,
2023-04-27,S,
2023-04-28,S,
2023-04-29,S,
2023-04-30,S,
2023-05-01,S,
2023-05-02,S,
2023-05-03,S,
2023-05-04,S,
2023-05-05,S,
2023-05-06,S,
2023-05-07,S,
2023-05-08,S,
2023-05-09,S,
2023-05-10,S,
2023-05-11,S,
2023-05-12,S,
2023-05-13,S,
2023-05-14,S,
2023-05-15,S,
2023-05-16,S,
2023-05-17,S,
2023-05-18,S,
2023-05-19,S,
2023-05-20,S,
2023-05-21,S,
2023-05-22,S,
2023-05-23,S,
2023-05-24,S,
2023-05-25,S,
2023-05-26,S,
2023-05-27,S,
2023-05-28,S,
2023-05-29,S,
2023-05-30,S,
